"order_id","customer_id","restaurant","meal_name","address","state_code","order_time","customer_subscription","price_in_order","total_quantity","gender","day_period","weekday","date"
"order_210","id_6584","Holland Hors d'oeuvres","Vermouth","Volendam","NH","15","Premium","15.08","2","M","afternoon","Tuesday","13-09-2022"
"order_211","id_279","Clog Cafe","Affogato","Enkhuizen","NH","06","Premium","6.03","2","M","morning","Sunday","09-10-2022"
"order_212","id_8863","Netherlands Nosh","Frozen Burrito","Groningen","NH","10","Premium","4.95","2","F","morning","Sunday","23-10-2022"
"order_213","id_3095","Pancake Palace","Zwiebelkuchen","Utrecht","NH","09","Basic","4.84","2","M","morning","Wednesday","26-10-2022"
"order_214","id_8273","Gouda Gourmet","Rosso","Enkhuizen","NH","04","Basic","10.17","2","F","late_night","Thursday","27-10-2022"
"order_215","id_1021","Orange Oasis","Aranciata","The Hague","NH","14","Premium","13.28","2","M","afternoon","Monday","07-11-2022"
"order_216","id_9871","Netherlands Nosh","Welsh Rarebit","Rotterdam","NH","07","Basic","11.23","2","M","morning","Tuesday","08-11-2022"
"order_217","id_367","Clog Cafe","Limoncino","Heerlen","NH","21","Basic","13.52","2","F","evening","Wednesday","09-11-2022"
"order_218","id_1361","Dutch Diners","Sauerbraten","Zwolle","NH","17","Basic","7.74","2","M","afternoon","Wednesday","09-11-2022"
"order_219","id_2853","Maastricht Morsels","Chili Mix","Apeldoorn","NH","07","Premium","15.37","2","F","morning","Wednesday","09-11-2022"
"order_220","id_1888","Canal Cuisine","Fernet-Branca","The Hague","NH","17","Basic","13.11","2","F","afternoon","Friday","11-11-2022"
"order_221","id_3575","Dutch Diners","Caldo Verde","Eindhoven","NH","12","Basic","16.86","2","M","noon","Wednesday","16-11-2022"
"order_222","id_5962","Cheese Corner","Baklava","Breda","NH","20","Basic","16.27","2","F","evening","Tuesday","22-11-2022"
"order_223","id_4738","Maastricht Morsels","Vermouth","Alkmaar","NH","02","Basic","11.41","2","M","late_night","Saturday","26-11-2022"
"order_224","id_3850","Zaan Zest","Affogato al Caffe","Assen","NH","16","Premium","11.08","2","F","afternoon","Wednesday","30-11-2022"
"order_225","id_6294","Delft Delights","Couscous","Volendam","NH","02","Basic","9.21","2","F","late_night","Wednesday","07-12-2022"
"order_226","id_128","Holland Hors d'oeuvres","Lapland Cheese","Volendam","NH","12","Premium","6.19","2","F","noon","Saturday","10-12-2022"
"order_227","id_9147","Orange Oasis","Ready-to-Eat Sandwich","Dronten","NH","03","Premium","14.94","2","M","late_night","Sunday","18-12-2022"
"order_228","id_6713","Utrecht Utopia","Microwave Pizza","Apeldoorn","NH","19","Premium","10.49","2","F","evening","Wednesday","21-12-2022"
"order_229","id_770","Canal Cuisine","Flat White","Almere","NH","11","Premium","13.87","2","M","morning","Saturday","24-12-2022"
"order_230","id_1214","Tulip Tidbits","Knedle","Sittard","NH","18","Basic","5.19","2","M","evening","Monday","26-12-2022"
"order_231","id_7570","Cheese Chalet","Bouillabaisse","Zutphen","NH","06","Premium","11.78","2","M","morning","Tuesday","27-12-2022"
"order_232","id_7390","Polder Patisserie","Bread Mix","Rotterdam","NH","01","Basic","12.94","2","F","late_night","Tuesday","27-12-2022"
"order_233","id_8925","Pancake Palace","Kottbullar","Nijmegen","NH","13","Premium","6.8","2","M","afternoon","Wednesday","28-12-2022"
"order_234","id_1316","Netherlands Noms","Tiramisu","Breda","NH","11","Premium","7.74","2","M","morning","Friday","30-12-2022"
"order_235","id_6890","Dyke Delicacies","Svickova","Zwolle","NH","09","Premium","4.43","2","F","morning","Saturday","31-12-2022"
"order_236","id_3080","Dutch Delicacies","Gazpacho Mix","Haarlem","NH","03","Premium","7.48","2","F","late_night","Saturday","07-01-2023"
"order_237","id_8623","Tulip Treats","Palt","Gouda","NH","00","Basic","14.16","2","M","late_night","Saturday","14-01-2023"
"order_238","id_7817","Orange Oasis","Baba Ganoush","Heerlen","NH","01","Basic","13.28","2","M","late_night","Wednesday","18-01-2023"
"order_239","id_4081","Dutch Dining","Kiflice","Almere","NH","09","Basic","6.99","2","M","morning","Thursday","19-01-2023"
"order_240","id_9130","Dutch Delights","Limoncello Spritz","Hoofddorp","NH","22","Premium","12.02","2","M","night","Friday","20-01-2023"
"order_241","id_3712","Hague Harvest","Soup","Volendam","NH","12","Basic","6.24","2","M","noon","Friday","20-01-2023"
"order_242","id_3858","Polder Patisserie","Egg Salad Mix","Roermond","NH","16","Premium","15.03","2","F","afternoon","Monday","23-01-2023"
"order_243","id_1470","Maastricht Morsels","Vermouth","Haarlem","NH","16","Premium","7.72","2","M","afternoon","Tuesday","24-01-2023"
"order_244","id_534","Countryside Cookery","Cedrata","The Hague","NH","21","Basic","9.73","2","F","evening","Saturday","28-01-2023"
"order_245","id_1158","Dyke Delights","Chicken Salad Mix","Zeewolde","NH","14","Premium","13.61","2","M","afternoon","Sunday","29-01-2023"
"order_246","id_3668","Countryside Cookery","Wiener Wurstchen","Haarlem","NH","00","Premium","16.12","2","M","late_night","Tuesday","31-01-2023"
"order_247","id_9835","Utrecht Utopia","Frozen Dumplings","Hoofddorp","NH","00","Premium","11.71","2","F","late_night","Sunday","05-02-2023"
"order_248","id_2941","Tasty Tides","Maultaschen","Nijmegen","NH","22","Basic","10.55","2","F","night","Monday","06-02-2023"
"order_249","id_9551","Cheese Corner","Potato Latkes","Nijmegen","NH","19","Premium","7.11","2","M","evening","Friday","24-02-2023"
"order_250","id_8060","Canal City Cuisine","Bacalhau a Bras","Arnhem","NH","00","Premium","13.57","2","M","late_night","Sunday","26-02-2023"
"order_251","id_1753","Utrecht Utopia","Porridge","Almere","NH","08","Basic","16.68","2","F","morning","Wednesday","01-03-2023"
"order_252","id_5872","Holland Hors d'oeuvres","Kiflice","Assen","NH","17","Premium","7.13","2","F","afternoon","Saturday","04-03-2023"
"order_253","id_9326","Pancake Palace","Wiener Wurstchen","Emmen","NH","03","Premium","7.15","2","M","late_night","Thursday","09-03-2023"
"order_254","id_8787","Holland Hors d'oeuvres","Sambuca","Zeewolde","NH","19","Basic","16.83","2","F","evening","Thursday","09-03-2023"
"order_255","id_1826","Holland Hors d'oeuvres","Aranciata","Gouda","NH","13","Basic","13.5","2","F","afternoon","Saturday","11-03-2023"
"order_256","id_9527","Orange Oasis","Liquore Strega","Almere","NH","14","Basic","7.91","2","F","afternoon","Saturday","18-03-2023"
"order_257","id_9178","Heerlen Harvest","Lingonberry Jam","Roermond","NH","23","Premium","6.64","2","M","night","Wednesday","22-03-2023"
"order_258","id_5879","Windmill Bites","Prosecco","Amersfoort","NH","17","Basic","9.92","2","M","afternoon","Sunday","26-03-2023"
"order_259","id_2806","Dutch Dainties","Miso Soup","Assen","NH","11","Basic","12.03","2","M","morning","Monday","27-03-2023"
"order_260","id_1476","Netherlands Nibbles","Frozen Dumplings","Enkhuizen","NH","15","Premium","7.11","2","M","afternoon","Tuesday","04-04-2023"
"order_261","id_8945","Maastricht Morsels","Aperitivo","Apeldoorn","NH","13","Premium","11.81","2","F","afternoon","Sunday","09-04-2023"
"order_262","id_8375","Tulip Treats","Vegetable Broth","Emmen","NH","17","Premium","12.12","2","M","afternoon","Tuesday","11-04-2023"
"order_263","id_3984","Dyke Delights","Gravy Mix","Haarlemmermeer","NH","09","Basic","6.78","2","F","morning","Wednesday","12-04-2023"
"order_264","id_824","Netherlands Nosh","Cookie Mix","Enkhuizen","NH","19","Basic","16.76","2","M","evening","Friday","14-04-2023"
"order_265","id_5417","Waffle Wharf","Quinoa","Assen","NH","17","Basic","7.69","2","F","afternoon","Wednesday","19-04-2023"
"order_266","id_3767","Gouda Grill","Sarma","Groningen","NH","18","Premium","6.37","2","M","evening","Sunday","23-04-2023"
"order_267","id_1941","Utrecht Utopia","Haggis","Assen","NH","04","Basic","15.93","2","M","late_night","Monday","24-04-2023"
"order_268","id_2237","Rotterdam Roasts","Kottbullar","Sittard","NH","09","Basic","8.74","2","F","morning","Tuesday","25-04-2023"
"order_269","id_3422","Clog Cafe","Lingonberry Jam","Enschede","NH","02","Premium","6.23","2","M","late_night","Tuesday","25-04-2023"
"order_270","id_3537","Netherlands Nibbles","Microwave Pizza","Amsterdam","NH","12","Premium","10.92","2","M","noon","Wednesday","26-04-2023"
"order_271","id_2611","Clog Cafe","Blini","Zaanstad","NH","09","Premium","16.85","2","M","morning","Monday","01-05-2023"
"order_272","id_4255","Clog Cafe","Raclette","Volendam","NH","17","Basic","11.03","2","F","afternoon","Monday","08-05-2023"
"order_273","id_6802","Dyke Delicacies","Pissaladiere","Enkhuizen","NH","06","Premium","6.26","2","F","morning","Thursday","11-05-2023"
"order_274","id_7238","Netherlands Nibbles","Cookie Mix","Zutphen","NH","01","Basic","7.64","2","F","late_night","Saturday","13-05-2023"
"order_275","id_2730","Canal City Cuisine","Macchiato","Amsterdam","NH","15","Premium","4.45","2","F","afternoon","Wednesday","17-05-2023"
"order_276","id_1499","Pancake Palace","Lemonade Mix","Sittard","NH","12","Premium","5.46","2","M","noon","Saturday","20-05-2023"
"order_277","id_2691","Waffle Wharf","Amaro","Nijmegen","NH","15","Premium","14.27","2","M","afternoon","Sunday","21-05-2023"
"order_278","id_2713","Heerlen Harvest","Brio","Eindhoven","NH","02","Premium","5.21","2","F","late_night","Wednesday","24-05-2023"
"order_279","id_3021","Leeuwarden Feasts","Tonica","Apeldoorn","NH","15","Basic","9.49","2","F","afternoon","Friday","26-05-2023"
"order_280","id_8930","Tulip Treats","Bacalhau a Bras","Nijmegen","NH","23","Premium","14.32","2","F","night","Monday","29-05-2023"
"order_281","id_5508","Holland Hors d'oeuvres","Sambuca","Nijmegen","NH","07","Premium","10.32","2","M","morning","Tuesday","30-05-2023"
"order_282","id_9332","Dyke Delicacies","Baklava","Nijmegen","NH","07","Basic","8.21","2","M","morning","Thursday","01-06-2023"
"order_283","id_8320","Delft Delights","Chili Mix","Breda","NH","10","Premium","12.72","2","M","morning","Thursday","01-06-2023"
"order_284","id_3787","Dutch Delights","Lentejas a la Jardinera","Amstelveen","NH","12","Premium","13.47","2","F","noon","Monday","05-06-2023"
"order_285","id_8426","Canal City Cuisine","Gassosa","Haarlem","NH","22","Basic","13.24","2","M","night","Sunday","11-06-2023"
"order_286","id_7376","Tulip Treats","Lurisia","Zutphen","NH","03","Basic","4.32","2","F","late_night","Sunday","11-06-2023"
"order_287","id_5500","Netherlands Nosh","Lentil Salad Mix","Arnhem","NH","11","Premium","14.87","2","F","morning","Tuesday","13-06-2023"
"order_288","id_2658","Dyke Delights","Couscous Salad Mix","Leiden","NH","07","Basic","8.4","2","F","morning","Wednesday","14-06-2023"
"order_289","id_6532","Taste of the Tulips","Mamaliga","Tilburg","NH","21","Basic","10.93","2","M","evening","Friday","16-06-2023"
"order_290","id_8948","Dyke Delicacies","Aperitivo","Amersfoort","NH","02","Basic","13.55","2","F","late_night","Tuesday","20-06-2023"
"order_291","id_3875","Pancake Palace","Roast Beef and Yorkshire Pudding","Apeldoorn","NH","10","Premium","9.97","2","M","morning","Tuesday","20-06-2023"
"order_292","id_4647","Netherlands Nosh","Oatmeal","Nijmegen","NH","19","Basic","15.85","2","F","evening","Wednesday","21-06-2023"
"order_293","id_9156","Leeuwarden Feasts","Microwave Popcorn","Arnhem","NH","20","Basic","16.7","2","F","evening","Thursday","22-06-2023"
"order_294","id_6590","Netherlands Nosh","Langos","Leiden","NH","21","Premium","7.83","2","M","evening","Monday","03-07-2023"
"order_295","id_1263","Cheese Chalet","Chinotto","The Hague","NH","22","Basic","5.34","2","M","night","Tuesday","04-07-2023"
"order_296","id_8167","Gouda Gourmet","Vermouth","Zeewolde","NH","21","Basic","10.38","2","M","evening","Tuesday","04-07-2023"
"order_297","id_7385","Waffle Warehouse","Kiflice","Volendam","NH","07","Premium","13.33","2","M","morning","Saturday","08-07-2023"
"order_298","id_7491","Dyke Delights","Bicerin","Enkhuizen","NH","08","Basic","16.42","2","M","morning","Tuesday","11-07-2023"
"order_299","id_643","Cheese Chalet","Roast Beef and Yorkshire Pudding","Emmen","NH","17","Basic","14.59","2","M","afternoon","Sunday","16-07-2023"
"order_300","id_4713","Heerlen Harvest","Omelette","Utrecht","NH","21","Basic","13.79","2","F","evening","Thursday","27-07-2023"
"order_301","id_4142","Waffle Warehouse","Langos","Maastricht","NH","19","Premium","4.99","2","M","evening","Thursday","27-07-2023"
"order_302","id_9073","Utrecht Utopia","Fideua","Leeuwarden","NH","11","Basic","10.29","2","M","morning","Thursday","03-08-2023"
"order_303","id_7141","Pancake Palace","Cedrata","Roermond","NH","15","Premium","11.59","2","M","afternoon","Sunday","13-08-2023"
"order_304","id_9440","Netherlands Noms","Limonata","Almere","NH","13","Basic","9.35","2","M","afternoon","Monday","14-08-2023"
"order_305","id_8943","Windmill Whispers","Oatmeal","Lelystad","NH","23","Basic","11.44","2","M","night","Tuesday","05-09-2023"
"order_306","id_874","Gouda Grill","Pie Crust Mix","Rotterdam","NH","01","Basic","4.25","2","F","late_night","Wednesday","06-09-2023"
"order_307","id_793","Waffle Wharf","Digestivo","Eindhoven","NH","20","Basic","9.4","2","M","evening","Thursday","07-09-2023"
"order_308","id_9374","Leeuwarden Feasts","Digestivo","Texel","NH","14","Basic","14.94","2","M","afternoon","Sunday","17-09-2023"
"order_309","id_9683","Dyke Delights","Prosecco","Sittard","NH","05","Premium","13.18","2","F","morning","Wednesday","20-09-2023"
"order_310","id_7555","Dutch Delicacies","Chinotto","Zandvoort","NH","08","Basic","5.13","2","M","morning","Friday","22-09-2023"
"order_311","id_9120","Dutch Delights","Cream of Mushroom Soup","Hoofddorp","NH","09","Basic","12.21","2","F","morning","Tuesday","10-10-2023"
"order_312","id_2288","Netherlands Nosh","Frozen Burrito","Amstelveen","NH","04","Premium","16.2","2","F","late_night","Tuesday","10-10-2023"
"order_313","id_6763","Gouda Grill","Affogato","Zutphen","NH","08","Basic","13.49","2","M","morning","Wednesday","18-10-2023"
"order_314","id_1966","Taste of Tulips","Moussaka","Tilburg","NH","21","Premium","8.94","2","F","evening","Saturday","21-10-2023"
"order_315","id_5103","Gouda Gourmet","Caesar Dressing Mix","Rotterdam","NH","21","Premium","10.01","2","M","evening","Saturday","21-10-2023"
"order_316","id_9035","Taste of the Tulips","Pie Crust Mix","Amersfoort","NH","18","Basic","11.0","2","M","evening","Wednesday","25-10-2023"
"order_317","id_4064","Tulip Treats","Bakewell Tart","Dronten","NH","01","Basic","16.83","2","M","late_night","Friday","27-10-2023"
"order_318","id_6099","Tasty Tides","Lecso","Emmen","NH","06","Basic","11.27","2","F","morning","Monday","30-10-2023"
"order_319","id_8844","Cheese Corner","Caesar Dressing Mix","Enschede","NH","05","Premium","13.69","2","F","morning","Thursday","02-11-2023"
"order_320","id_6872","Windmill Whispers","Pellegrino","Zutphen","NH","07","Basic","12.17","2","M","morning","Sunday","05-11-2023"
"order_321","id_3453","Dutch Dining","Vegetable Broth","Volendam","NH","12","Premium","6.92","2","F","noon","Thursday","16-11-2023"
"order_322","id_7827","Dutch Delights","Kottbullar","Zutphen","NH","12","Premium","12.28","2","M","noon","Thursday","16-11-2023"
"order_323","id_4511","Windmill Whispers","Freeze-Dried Ice Cream","Maastricht","NH","05","Premium","13.72","2","F","morning","Thursday","23-11-2023"
"order_324","id_4427","Hague Harvest","Vegetable Broth","Volendam","NH","21","Basic","14.18","2","F","evening","Tuesday","28-11-2023"
"order_325","id_4702","Hague Harvest","Cedrata","Zutphen","NH","17","Basic","14.45","2","M","afternoon","Monday","04-12-2023"
"order_326","id_2323","Heerlen Harvest","Brio","Assen","NH","06","Premium","6.37","2","F","morning","Thursday","07-12-2023"
"order_327","id_3063","Windmill Bites","Lefse","Texel","NH","03","Premium","8.15","2","M","late_night","Monday","11-12-2023"
"order_328","id_6911","Countryside Cookery","Cynar","Gouda","NH","00","Premium","13.62","2","M","late_night","Thursday","17-02-2022"
"order_329","id_6537","Dutch Delicacies","Kiflice","Haarlem","NH","04","Basic","7.6","2","M","late_night","Friday","18-02-2022"
"order_330","id_5806","Hague Harvest","Karelian Pasty","Dronten","NH","21","Basic","7.77","2","F","evening","Wednesday","23-02-2022"
"order_331","id_1341","Dyke Delicacies","Macchiato","Leiden","NH","16","Premium","6.15","2","F","afternoon","Sunday","27-02-2022"
"order_332","id_2760","Utrecht Utopia","Affogato","Amstelveen","NH","01","Basic","12.28","2","M","late_night","Friday","11-03-2022"
"order_333","id_5945","Tulip Treats","Sanbitter","Amsterdam","NH","16","Premium","9.65","2","F","afternoon","Thursday","17-03-2022"
"order_334","id_4147","Bicycle Bites","Sambuca","Lelystad","NH","01","Basic","15.24","2","M","late_night","Thursday","17-03-2022"
"order_335","id_6177","Holland Haven","Vermouth","Enkhuizen","NH","05","Premium","14.69","2","F","morning","Sunday","20-03-2022"
"order_336","id_9587","Taste of the Tulips","Smoothie Mix","Enkhuizen","NH","23","Premium","13.97","2","M","night","Sunday","20-03-2022"
"order_337","id_4598","Dutch Diners","Spanakopita","Emmen","NH","03","Premium","16.26","2","M","late_night","Wednesday","23-03-2022"
"order_338","id_5129","Maastricht Morsels","Tarte Flambee","Texel","NH","00","Premium","9.38","2","F","late_night","Sunday","27-03-2022"
"order_339","id_9298","Netherlands Nibbles","Sambuca","Middelburg","NH","22","Basic","8.88","2","M","night","Monday","28-03-2022"
"order_340","id_6639","Orange Oasis","Sanbitter","Texel","NH","07","Premium","5.22","2","M","morning","Tuesday","29-03-2022"
