customer_id,state_code,gender,customer_subscription
id_9803,LI,M,Premium
id_6301,LI,M,Premium
id_585,LI,M,Premium
id_8325,LI,F,Basic
id_5296,LI,F,Premium
id_7444,LI,F,Basic
id_2388,LI,F,Premium
id_7614,LI,F,Premium
id_7115,LI,F,Premium
id_6698,LI,M,Basic
id_1664,LI,F,Basic
id_1077,LI,F,Basic
id_7949,LI,M,Premium
id_1632,LI,F,Basic
id_4175,LI,F,Premium
id_968,LI,M,Premium
id_8009,LI,F,Basic
id_5799,LI,M,Basic
id_7330,LI,F,Premium
id_3190,LI,F,Basic
id_4180,LI,M,Premium
id_5172,LI,M,Basic
id_2154,LI,M,Premium
id_5066,LI,F,Premium
id_5771,LI,M,Basic
id_6996,LI,F,Basic
id_5187,LI,M,Premium
id_9385,LI,M,Premium
id_7082,LI,M,Basic
id_3848,LI,F,Premium
id_6621,LI,F,Premium
id_5888,LI,M,Basic
id_500,LI,M,Premium
id_8490,LI,M,Premium
id_9869,LI,F,Basic
id_1813,LI,F,Premium
id_5874,LI,F,Basic
id_3965,LI,M,Basic
id_5661,LI,M,Basic
id_7909,LI,M,Basic
id_3558,LI,F,Premium
id_1880,LI,F,Basic
id_4464,LI,M,Premium
id_6427,LI,F,Premium
id_5467,LI,F,Basic
id_8477,LI,F,Premium
id_7260,LI,M,Premium
id_8208,LI,F,Premium
id_8270,LI,M,Basic
id_5673,LI,M,Basic
id_5167,LI,M,Premium
id_7723,LI,F,Premium
id_2341,LI,M,Basic
id_8855,LI,M,Basic
id_9256,LI,M,Basic
id_9095,LI,M,Basic
id_7230,LI,M,Basic
id_9991,LI,F,Premium
id_8572,LI,M,Basic
id_7336,LI,F,Premium
id_7100,LI,F,Premium
id_4371,LI,F,Basic
id_5303,LI,M,Basic
id_1241,LI,F,Premium
id_3518,LI,F,Basic
id_8923,LI,F,Basic
id_3396,LI,M,Basic
id_4967,LI,F,Premium
id_2782,LI,M,Basic
id_8346,LI,M,Basic
id_3155,LI,M,Basic
id_5142,LI,F,Premium
id_7586,LI,F,Premium
id_9515,GE,F,Basic
id_8015,GE,F,Premium
id_3508,GE,F,Basic
id_5564,GE,M,Basic
id_432,GE,M,Premium
id_822,GE,M,Premium
id_592,GE,M,Premium
id_1656,GE,F,Premium
id_5764,GE,F,Basic
id_6084,GE,F,Premium
id_8751,GE,M,Premium
id_5199,GE,F,Basic
id_9888,GE,M,Premium
id_8573,GE,F,Basic
id_8823,GE,M,Basic
id_4078,GE,F,Basic
id_3730,GE,F,Basic
id_6611,GE,M,Premium
id_6403,GE,M,Basic
id_6095,GE,M,Basic
id_3881,GE,M,Basic
id_1764,GE,F,Premium
id_4042,GE,M,Premium
id_5110,GE,M,Premium
id_6176,GE,F,Basic
id_5021,GE,M,Premium
id_5271,GE,F,Basic
id_3813,GE,F,Premium
id_1260,GE,M,Premium
id_6314,GE,M,Basic
id_8701,GE,F,Basic
id_1287,GE,M,Premium
id_9800,GE,M,Premium
id_3140,GE,F,Premium
id_4012,GE,F,Premium
id_9617,GE,M,Premium
id_2450,GE,M,Basic
id_2379,GE,F,Basic
id_13,GE,F,Basic
id_3843,GE,F,Basic
id_5314,GE,M,Basic
id_1520,GE,M,Basic
id_6761,GE,F,Premium
id_3451,GE,M,Basic
id_1564,GE,F,Basic
id_9474,GE,M,Basic
id_7619,GE,M,Premium
id_5822,GE,M,Basic
id_9861,GE,F,Basic
id_7960,GE,M,Premium
id_4663,GE,F,Basic
id_1726,GE,F,Premium
id_7312,GE,F,Premium
id_6441,GE,F,Basic
id_9457,GE,M,Premium
id_9250,GE,M,Premium
id_984,GE,M,Premium
id_1306,GE,F,Premium
id_7917,GE,M,Basic
id_7032,GE,M,Basic
id_2262,GE,M,Basic
id_4003,GE,M,Basic
id_5816,GE,M,Premium
id_6286,GE,F,Premium
id_8305,GE,M,Basic
id_4539,GE,M,Premium
id_6885,GE,M,Premium
id_3546,GE,F,Basic
id_6647,GE,M,Basic
id_3253,GE,F,Premium
id_7295,GE,F,Basic
id_7883,GE,M,Basic
id_2133,GE,M,Basic
id_6498,GE,F,Premium
id_2302,GE,F,Basic
id_7187,GE,F,Premium
id_1916,GE,F,Premium
id_3802,GE,M,Basic
id_7098,GE,M,Basic
id_7958,GE,M,Basic
id_819,GE,F,Premium
id_389,GE,M,Premium
id_8857,GE,F,Premium
id_1760,GE,F,Premium
id_6785,GE,M,Basic
id_9168,GE,M,Premium
id_3238,GE,F,Basic
id_1157,GE,F,Basic
id_622,GE,F,Basic
id_3340,GE,M,Basic
id_4233,GE,F,Basic
id_721,GE,M,Premium
id_9052,GE,F,Basic
id_8411,GE,F,Premium
id_862,GE,F,Premium
id_9153,GE,M,Premium
id_3387,GE,F,Premium
id_7027,GE,F,Basic
id_5777,GE,F,Basic
id_9262,GE,M,Basic
id_7174,GE,F,Basic
id_4171,GE,M,Premium
id_2136,GE,M,Premium
id_9954,GE,F,Premium
id_5098,GE,M,Premium
id_1455,GE,F,Premium
id_7759,GE,F,Premium
id_749,GE,F,Basic
id_7274,GE,F,Premium
id_9563,GE,F,Basic
id_2057,GE,M,Premium
id_6509,GE,M,Premium
id_4672,GE,M,Premium
id_1104,GE,M,Premium
id_28,GE,M,Premium
id_8596,GE,M,Premium
id_738,GE,M,Basic
id_5345,GE,F,Premium
id_4589,GE,M,Basic
id_9323,GE,F,Basic
id_358,GE,M,Premium
id_3922,GE,M,Basic
id_854,GE,F,Basic
id_6544,GE,F,Premium
id_1400,GE,F,Basic
id_4007,GE,M,Premium
id_6426,GE,M,Basic
id_6415,GE,F,Basic
id_6474,GE,F,Premium
id_1032,GE,M,Premium
id_4823,GE,M,Basic
id_5136,GE,M,Basic
id_7328,GE,M,Basic
id_2741,GE,M,Premium
id_7450,GE,M,Basic
id_9778,GE,F,Basic
id_471,GE,F,Premium
id_3970,GE,F,Basic
id_9569,GE,F,Premium
id_9406,GE,M,Premium
id_4533,GE,F,Basic
id_4139,GE,M,Basic
id_580,GE,F,Basic
id_827,GE,F,Basic
id_1488,GE,F,Basic
id_6088,GE,F,Premium
id_8991,GE,F,Premium
id_5882,GE,F,Premium
id_4389,GE,F,Basic
id_2587,GE,M,Basic
id_3003,GE,F,Premium
id_5990,GE,M,Premium
id_300,GE,M,Basic
id_6697,GE,M,Basic
id_756,GE,F,Basic
id_783,GE,M,Basic
id_9672,GE,F,Basic
id_8099,GE,F,Premium
id_3438,GE,M,Basic
id_5252,GE,F,Basic
id_6696,GE,F,Premium
id_5538,GE,M,Premium
id_7835,GE,F,Premium
id_1772,GE,F,Basic
id_1348,GE,F,Premium
id_7818,GE,M,Basic
id_545,GE,F,Basic
id_2485,GE,F,Basic
id_376,GE,M,Premium
id_8442,GE,M,Basic
id_2417,GE,M,Basic
id_8344,GE,M,Premium
id_4432,GE,F,Premium
id_3062,GE,F,Basic
id_1171,GE,M,Basic
id_8656,GE,M,Premium
id_5837,GE,F,Basic
id_7424,GE,F,Basic
id_7266,GE,F,Premium
id_4314,GE,F,Basic
id_3030,GE,F,Premium
id_8288,GE,M,Premium
id_1460,GE,M,Premium
id_7979,GE,M,Premium
id_9530,GE,M,Basic
id_8805,GE,M,Premium
id_4595,GE,M,Basic
id_3897,GE,M,Basic
id_5565,GE,M,Premium
id_5387,GE,F,Premium
id_991,GE,M,Basic
id_4567,GE,M,Basic
id_1066,GE,M,Premium
id_899,GE,M,Basic
id_7326,GE,F,Basic
id_2768,GE,M,Basic
id_8929,GE,F,Premium
id_7565,GE,M,Basic
id_9743,GE,M,Basic
id_3973,GE,M,Basic
id_246,GE,F,Basic
id_9405,GE,F,Premium
id_1755,GE,M,Premium
id_8187,GE,F,Basic
id_7910,GE,F,Basic
id_2890,GE,F,Basic
id_4863,GE,F,Premium
id_3163,GE,M,Premium
id_2270,GE,F,Premium
id_8680,GE,M,Basic
id_8497,GE,M,Premium
id_7015,GE,F,Basic
id_4458,GE,F,Premium
id_338,GE,F,Basic
id_8617,GE,F,Premium
id_3010,GE,F,Basic
id_7671,GE,M,Basic
id_9547,GE,M,Basic
id_9194,GE,F,Premium
id_2348,GE,M,Basic
id_8421,GE,M,Basic
id_6383,GE,M,Premium
id_6471,GE,F,Premium
id_1542,GE,M,Premium
id_1228,GE,M,Basic
id_6361,GE,F,Basic
id_2886,GE,F,Premium
id_9801,GE,F,Basic
id_3133,GE,M,Premium
id_2506,GE,F,Basic
id_3293,GE,M,Premium
id_9022,GE,M,Basic
id_628,GE,M,Premium
id_2809,GE,F,Premium
id_6635,GE,F,Premium
id_7919,GE,M,Premium
id_2466,GE,M,Basic
id_1933,GE,F,Premium
id_1734,GE,M,Basic
id_3696,GE,M,Basic
id_2875,GE,M,Premium
id_3879,GE,F,Basic
id_9267,GE,M,Basic
id_4367,GE,M,Basic
id_5660,GE,M,Basic
id_9496,GE,F,Basic
id_8622,GE,F,Basic
id_2048,GE,M,Basic
id_5412,GE,F,Basic
id_3449,GE,M,Basic
id_8578,GE,M,Basic
id_8710,GE,F,Premium
id_9566,GE,M,Basic
id_5506,GE,F,Basic
id_3759,GE,F,Basic
id_6760,GE,F,Basic
id_7433,GE,M,Premium
id_5763,GE,F,Basic
id_4383,GE,F,Basic
id_4700,GE,F,Premium
id_5575,GE,M,Basic
id_4538,GE,F,Premium
id_5880,GE,M,Basic
id_5572,GE,F,Premium
id_7761,GE,F,Premium
id_3427,GE,F,Premium
id_1264,GE,F,Premium
id_9315,GE,F,Basic
id_3452,GE,M,Basic
id_1190,GE,F,Premium
id_9414,GE,F,Premium
id_3866,GE,M,Premium
id_7007,GE,F,Basic
id_3649,GE,F,Basic
id_326,GE,M,Premium
id_3180,GE,F,Basic
id_6811,GE,M,Basic
id_8778,GE,M,Basic
id_1159,GE,M,Basic
id_9125,GE,F,Basic
id_2971,GE,M,Premium
id_6358,GE,F,Premium
id_1773,GE,M,Premium
id_6565,GE,F,Basic
id_9157,GE,M,Basic
id_7388,GE,F,Premium
id_1709,GE,M,Premium
id_4727,GE,M,Basic
id_1965,GE,F,Premium
id_8358,GE,M,Premium
id_9167,GE,F,Basic
id_6969,GE,M,Premium
id_410,GE,F,Premium
id_4257,GE,M,Premium
id_7715,GE,F,Premium
id_2805,GE,F,Premium
id_8040,GE,F,Basic
id_5472,GE,M,Basic
id_923,GE,F,Basic
id_2274,GE,F,Basic
id_8878,GE,M,Basic
id_1791,GE,M,Premium
id_2427,GE,M,Basic
id_3150,GE,M,Basic
id_2152,GE,F,Premium
id_6715,GE,F,Premium
id_4158,GE,M,Premium
id_8658,GE,F,Basic
id_3831,GE,M,Premium
id_4668,GE,M,Premium
id_9924,GE,F,Premium
id_7999,GE,F,Basic
id_4807,GE,F,Premium
id_2086,GE,F,Basic
id_6614,GE,M,Basic
id_7740,GE,M,Basic
id_4771,GE,F,Premium
id_3785,GE,F,Basic
id_5952,GE,M,Basic
id_4693,GE,M,Basic
id_9607,GE,F,Premium
id_2266,GE,M,Basic
id_9738,GE,M,Premium
id_6521,GE,M,Premium
id_2534,GE,M,Premium
id_1952,GE,F,Basic
id_591,GE,M,Premium
id_6900,GE,F,Premium
id_5808,GE,M,Premium
id_4531,GE,M,Premium
id_4831,GE,M,Premium
id_3220,GE,F,Premium
id_407,GE,F,Basic
id_9376,GE,M,Basic
id_6489,GE,M,Premium
id_1598,GE,M,Premium
id_4090,GE,F,Premium
id_1235,GE,F,Premium
id_6264,GE,F,Premium
id_4196,GE,F,Premium
id_549,GE,M,Premium
id_8906,GE,M,Premium
id_4495,GE,M,Premium
id_9427,GE,F,Basic
id_9449,GE,M,Basic
id_4399,GE,F,Premium
id_6820,GE,M,Basic
id_5871,GE,M,Premium
id_9182,GE,M,Basic
id_8975,GE,F,Premium
id_3808,GE,F,Premium
id_9085,GE,F,Premium
id_2315,GE,F,Basic
id_2635,GE,F,Premium
id_6145,GE,F,Premium
id_8179,GE,F,Basic
id_2454,GE,F,Basic
id_9592,GE,M,Basic
id_7461,GE,F,Basic
id_322,GE,M,Premium
id_4802,GE,M,Basic
id_7039,GE,M,Basic
id_377,GE,F,Basic
id_5647,GE,F,Basic
id_12,GE,M,Basic
id_1851,GE,F,Basic
id_3314,GE,M,Premium
id_1378,GE,M,Premium
id_4493,GE,M,Basic
id_5907,GE,M,Premium
id_7713,GE,F,Basic
id_995,GE,F,Basic
id_2851,GE,M,Basic
id_642,GE,F,Premium
id_1434,GE,M,Basic
id_6167,GE,F,Basic
id_2542,GE,F,Premium
id_1608,GE,M,Basic
id_4608,GE,M,Basic
id_8021,GE,F,Premium
id_6810,GE,M,Basic
id_2787,GE,F,Basic
id_8914,GE,M,Basic
id_6391,GE,F,Premium
id_7490,GE,M,Premium
id_3784,GE,F,Basic
id_4814,GE,M,Basic
id_8654,GE,M,Premium
id_5227,GE,F,Basic
id_2019,GE,M,Premium
id_8408,GE,M,Premium
id_4774,GE,F,Basic
id_9882,GE,M,Basic
id_5003,GE,M,Premium
id_2070,GE,F,Premium
id_8374,GE,M,Premium
id_8343,GE,M,Basic
id_4335,GE,M,Premium
id_4357,GE,M,Basic
id_9193,GE,M,Premium
id_3090,GE,M,Premium
id_8808,GE,F,Premium
id_8035,GE,M,Premium
id_2641,GE,F,Basic
id_617,GE,M,Premium
id_9608,GE,F,Basic
id_9687,GE,F,Basic
id_6751,GE,M,Basic
id_5492,GE,M,Premium
id_1964,GE,F,Basic
id_9384,GE,M,Basic
id_6971,GE,F,Basic
id_5525,GE,M,Premium
id_7065,GE,F,Premium
id_1209,GE,F,Premium
id_1811,GE,F,Basic
id_4790,GE,F,Basic
id_1612,GE,M,Premium
id_646,GE,F,Premium
id_7045,GE,F,Basic
id_4141,GE,M,Basic
id_6656,GE,M,Premium
id_7705,GE,F,Premium
id_5440,GE,M,Premium
id_2733,GE,F,Basic
id_2555,GE,F,Basic
id_2387,GE,M,Premium
id_7391,GE,F,Premium
id_3589,GE,M,Basic
id_9612,GE,M,Premium
id_6209,GE,F,Premium
id_5325,GE,M,Premium
id_7797,GE,M,Basic
id_8533,GE,F,Basic
id_3069,GE,F,Premium
id_7756,GE,F,Premium
id_2661,GE,M,Basic
id_3574,GE,F,Premium
id_1195,GE,M,Basic
id_9946,GE,F,Basic
id_9500,GE,F,Basic
id_2368,GE,M,Premium
id_9581,GE,F,Basic
id_5459,GE,M,Premium
id_2716,GE,F,Basic
id_2864,GE,M,Premium
id_9191,GE,M,Premium
id_4256,GE,F,Basic
id_180,GE,M,Premium
id_5032,GE,M,Premium
id_4462,GE,F,Basic
id_1751,GE,F,Premium
id_5742,GE,M,Basic
id_2738,GE,F,Basic
id_2922,GE,M,Basic
id_8156,GE,F,Basic
id_4422,GE,M,Basic
id_838,GE,M,Basic
id_7204,GE,M,Basic
id_3620,GE,M,Basic
id_8976,GE,M,Premium
id_7767,GE,M,Premium
id_681,GE,F,Basic
id_1411,GE,F,Basic
id_7706,GE,F,Premium
id_9675,GE,F,Premium
id_6568,GE,M,Basic
id_4080,GE,M,Basic
id_3312,GE,F,Basic
id_3455,GE,M,Basic
id_4786,GE,F,Basic
id_5519,GE,M,Basic
id_4880,GE,M,Premium
id_287,GE,M,Basic
id_704,GE,F,Premium
id_7034,GE,M,Premium
id_6059,GE,F,Premium
id_3757,GE,F,Premium
id_2055,GE,M,Basic
id_2073,GE,F,Premium
id_532,GE,M,Premium
id_9646,GE,M,Basic
id_3359,GE,F,Premium
id_3307,GE,M,Basic
id_1982,GE,F,Premium
id_8507,GE,M,Premium
id_6199,GE,M,Basic
id_2155,GE,M,Premium
id_2366,GE,M,Premium
id_5656,GE,F,Premium
id_9689,GE,F,Basic
id_1262,GE,F,Basic
id_5128,GE,F,Premium
id_1054,GE,M,Premium
id_3223,GE,M,Premium
id_6608,GE,F,Basic
id_946,GE,M,Basic
id_2525,GE,M,Premium
id_5461,GE,F,Basic
id_6863,GE,M,Premium
id_1342,GE,F,Premium
id_7022,GE,F,Premium
id_3131,GE,F,Premium
id_5944,GE,F,Basic
id_1079,GE,M,Basic
id_859,GE,F,Basic
id_3913,GE,M,Premium
id_9557,GE,M,Premium
id_5002,GE,M,Basic
id_773,GE,F,Premium
id_674,GE,M,Basic
id_1119,GE,M,Basic
id_6946,GE,M,Basic
id_5840,GE,F,Basic
id_3145,GE,M,Basic
id_2153,GE,M,Premium
id_3218,GE,M,Premium
id_1388,GE,M,Premium
id_2187,GE,F,Basic
id_9495,GE,M,Basic
id_962,GE,M,Premium
id_6046,GE,M,Basic
id_3515,GE,F,Basic
id_73,GE,M,Premium
id_290,GE,F,Premium
id_4417,GE,M,Basic
id_4653,GE,M,Premium
id_9431,GE,F,Basic
id_537,GE,M,Basic
id_5835,GE,F,Basic
id_5625,GE,M,Basic
id_9103,GE,M,Premium
id_321,GE,M,Premium
id_129,GE,M,Basic
id_3499,GE,M,Basic
id_6411,GE,F,Premium
id_4850,GE,M,Basic
id_3023,GE,M,Basic
id_3289,GE,F,Basic
id_9393,GE,F,Basic
id_1591,GE,F,Premium
id_930,GE,F,Premium
id_9971,GE,F,Basic
id_2986,GE,F,Premium
id_9553,GE,F,Basic
id_7403,GE,M,Basic
id_4579,GE,F,Premium
id_1134,GE,M,Premium
id_577,GE,M,Basic
id_5008,GE,F,Premium
id_4933,GE,F,Premium
id_1921,GE,M,Basic
id_9288,GE,M,Premium
id_3110,GE,F,Basic
id_754,GE,M,Basic
id_7135,GE,M,Basic
id_2442,GE,M,Premium
id_5475,GE,M,Basic
id_5334,GE,M,Premium
id_3656,GE,F,Basic
id_2398,GE,M,Basic
id_559,GE,M,Premium
id_7842,GE,M,Basic
id_4615,GE,M,Premium
id_6741,GE,F,Premium
id_8752,GE,F,Basic
id_1370,GE,F,Premium
id_4730,GE,M,Basic
id_6215,GE,F,Premium
id_9371,GE,M,Basic
id_7696,GE,F,Premium
id_4203,GE,M,Premium
id_6869,GE,F,Basic
id_5584,GE,F,Basic
id_7370,GE,M,Premium
id_6473,GE,M,Basic
id_1070,GE,M,Basic
id_5174,FL,M,Basic
id_6076,FL,M,Premium
id_1257,FL,M,Premium
id_8679,FL,M,Premium
id_6704,FL,F,Basic
id_676,FL,F,Basic
id_9880,FL,M,Premium
id_285,FL,F,Basic
id_9465,FL,M,Basic
id_6907,FL,M,Basic
id_9580,FL,F,Premium
id_8711,FL,F,Basic
id_2763,FL,F,Basic
id_8290,FL,M,Premium
id_3258,FL,F,Premium
id_5594,FL,F,Premium
id_5599,FL,F,Premium
id_2687,FL,F,Premium
id_7031,FL,M,Basic
id_3243,FL,M,Basic
id_5986,FL,F,Premium
id_1744,FL,F,Premium
id_8049,FL,M,Premium
id_5030,FL,M,Basic
id_9110,FL,F,Premium
id_1528,FL,M,Basic
id_3912,FL,F,Basic
id_1601,FL,F,Basic
id_918,FL,M,Premium
id_9708,FL,M,Premium
id_2267,FL,F,Premium
id_1571,FL,F,Premium
id_661,FL,M,Basic
id_5555,FL,M,Premium
id_6983,FL,M,Premium
id_8736,FL,M,Basic
id_2304,FL,M,Basic
id_5194,FL,M,Premium
id_6828,FL,M,Basic
id_9854,FL,F,Premium
id_1875,FL,F,Premium
id_4856,FL,M,Basic
id_6134,FL,F,Basic
id_4392,FL,F,Basic
id_1627,FL,M,Premium
id_161,FL,F,Basic
id_9897,FL,M,Premium
id_8915,FL,F,Premium
id_2,FL,M,Basic
id_2699,FL,F,Premium
id_282,FL,M,Premium
id_4848,FL,F,Premium
id_761,FL,F,Basic
id_221,FL,M,Basic
id_6580,FL,M,Basic
id_7944,FL,M,Premium
id_6862,FL,M,Premium
id_6207,FL,M,Basic
id_9214,FL,F,Premium
id_5148,FL,F,Basic
id_4695,FL,F,Premium
id_8071,FL,M,Basic
id_639,FL,F,Basic
id_4275,FL,F,Premium
id_8224,FL,M,Premium
id_5114,FL,M,Premium
id_9337,FL,M,Premium
id_4572,FL,M,Premium
id_7860,FL,F,Basic
id_3680,FL,M,Basic
id_2412,FL,M,Basic
id_9815,FL,M,Basic
id_540,FL,F,Premium
id_405,FL,F,Basic
id_5860,FL,M,Basic
id_7134,FL,F,Premium
id_7309,FL,F,Basic
id_1210,FL,F,Basic
id_5775,FL,F,Premium
id_1636,FL,F,Premium
id_8351,FL,M,Basic
id_4976,FL,F,Basic
id_3281,FL,M,Premium
id_1396,FL,M,Basic
id_9160,FL,F,Basic
id_5395,FL,F,Basic
id_2029,FL,M,Premium
id_6205,FL,M,Premium
id_1884,FL,M,Premium
id_7249,FL,M,Premium
id_2498,FL,F,Basic
id_8439,FL,F,Premium
id_7578,FL,M,Premium
id_8609,FL,F,Premium
id_8249,FL,M,Basic
id_4062,FL,F,Premium
id_3271,FL,F,Basic
id_7146,FL,F,Basic
id_5578,FL,F,Basic
id_9113,FL,F,Basic
id_1496,FL,F,Basic
id_4445,FL,M,Basic
id_7624,FL,M,Basic
id_8647,FL,M,Basic
id_4181,FL,M,Basic
id_3716,FL,F,Basic
id_3503,FL,M,Basic
id_5494,FL,F,Premium
id_8890,FL,M,Premium
id_8940,FL,M,Premium
id_3025,FL,F,Basic
id_6190,FL,M,Premium
id_9411,FL,F,Premium
id_6052,FL,M,Premium
id_1658,FL,F,Premium
id_9696,FL,F,Premium
id_4871,FL,F,Premium
id_2838,FL,M,Premium
id_5509,FL,F,Premium
id_5339,FL,F,Basic
id_1365,FL,F,Basic
id_3758,FL,F,Premium
id_4996,FL,F,Basic
id_4421,FL,F,Premium
id_5961,FL,M,Premium
id_2745,FL,F,Basic
id_5668,FL,M,Premium
id_3274,FL,M,Premium
id_7626,FL,F,Premium
id_7168,FL,M,Basic
id_7506,FL,F,Premium
id_5075,FL,M,Basic
id_8478,FL,M,Premium
id_4276,FL,F,Basic
id_21,FL,F,Basic
id_616,FL,M,Basic
id_5328,FL,F,Basic
id_6320,FL,F,Premium
id_8591,FL,M,Premium
id_4214,FL,M,Basic
id_4375,FL,F,Basic
id_5829,FL,F,Basic
id_9996,FL,F,Premium
id_6756,FL,M,Basic
id_8103,FL,F,Basic
id_7467,FL,F,Premium
id_7852,FL,M,Premium
id_7398,FL,M,Basic
id_3162,FL,F,Premium
id_2846,FL,M,Premium
id_7481,FL,M,Basic
id_2294,FL,F,Premium
id_8226,FL,F,Premium
id_6847,FL,F,Basic
id_2798,FL,F,Premium
id_4163,FL,F,Basic
id_3846,FL,M,Premium
id_7711,FL,M,Basic
id_8887,FL,F,Premium
id_9927,FL,M,Basic
id_1178,FL,F,Basic
id_9139,FL,M,Basic
id_9242,FL,F,Premium
id_9936,FL,F,Premium
id_2554,FL,F,Basic
id_803,FL,F,Premium
id_2214,FL,F,Premium
id_9473,FL,F,Premium
id_7645,FL,F,Basic
id_7207,FL,F,Premium
id_4542,FL,F,Basic
id_8829,FL,M,Premium
id_5250,FL,M,Basic
id_110,FL,M,Basic
id_9498,FL,F,Premium
id_9429,FL,M,Premium
id_9593,FL,F,Premium
id_5938,FL,F,Basic
id_840,FL,M,Premium
id_6269,FL,F,Basic
id_1353,FL,M,Premium
id_6457,FL,F,Premium
id_7358,FL,F,Premium
id_856,FL,M,Basic
id_3796,FL,M,Basic
id_5279,FL,M,Premium
id_4830,FL,F,Premium
id_1861,FL,M,Premium
id_3682,FL,F,Basic
id_6839,FL,F,Basic
id_424,FL,M,Premium
id_8108,FL,M,Basic
id_5310,FL,M,Premium
id_3054,FL,F,Basic
id_8554,FL,M,Basic
id_4136,FL,F,Premium
id_6918,FL,M,Premium
id_2325,FL,M,Premium
id_782,FL,F,Premium
id_3488,FL,M,Premium
id_9112,FL,F,Basic
id_6187,FL,F,Premium
id_5044,FL,M,Basic
id_1639,FL,M,Basic
id_9003,FL,F,Basic
id_6131,FL,M,Basic
id_6654,FL,F,Premium
id_4319,FL,F,Basic
id_7363,FL,F,Premium
id_8954,FL,M,Basic
id_8163,FL,M,Basic
id_1286,FL,M,Premium
id_8455,FL,M,Premium
id_1864,FL,M,Basic
id_6108,FL,M,Premium
id_2083,FL,F,Premium
id_4149,FL,F,Premium
id_8532,FL,M,Basic
id_210,FL,F,Basic
id_3316,FL,F,Basic
id_2943,FL,F,Basic
id_9432,FL,F,Premium
id_1953,FL,F,Basic
id_9970,FL,M,Premium
id_7681,FL,F,Premium
id_7321,FL,F,Basic
id_7984,FL,M,Premium
id_4816,FL,M,Premium
id_2205,FL,F,Premium
id_8498,FL,M,Basic
id_9550,FL,F,Basic
id_5754,FL,M,Premium
id_7562,FL,F,Basic
id_808,FL,F,Basic
id_1968,FL,M,Basic
id_1469,FL,F,Premium
id_2278,FL,F,Premium
id_8435,FL,F,Basic
id_1101,FL,M,Premium
id_2720,FL,F,Premium
id_6274,FL,F,Basic
id_2935,FL,M,Basic
id_1486,FL,F,Basic
id_406,FL,M,Premium
id_8983,FL,F,Basic
id_2637,FL,F,Basic
id_168,FL,F,Premium
id_7828,FL,M,Premium
id_743,FL,F,Basic
id_4083,FL,F,Premium
id_4926,FL,M,Premium
id_7166,FL,M,Basic
id_52,FL,F,Premium
id_4227,FL,M,Basic
id_1052,FL,M,Premium
id_1419,FL,F,Premium
id_5554,FL,M,Premium
id_665,FL,F,Premium
id_3139,FL,M,Premium
id_5362,FL,F,Basic
id_8616,FL,F,Basic
id_3991,FL,M,Premium
id_1687,FL,F,Premium
id_9196,FL,F,Premium
id_603,FL,M,Premium
id_9740,FL,F,Premium
id_8268,FL,M,Basic
id_357,FL,F,Premium
id_5906,FL,M,Basic
id_5528,FL,F,Premium
id_2046,FL,F,Premium
id_3601,FL,M,Basic
id_4395,FL,M,Basic
id_8100,FL,F,Basic
id_5781,FL,M,Basic
id_6285,FL,M,Basic
id_9648,FL,F,Basic
id_8464,FL,M,Basic
id_9929,FL,F,Basic
id_1215,FL,M,Premium
id_4720,FL,M,Basic
id_8383,FL,F,Basic
id_1438,FL,F,Basic
id_6065,FL,M,Premium
id_8800,FL,F,Basic
id_3610,FL,M,Premium
id_5449,FL,M,Basic
id_7519,FL,F,Premium
id_595,FL,M,Basic
id_2686,FL,F,Premium
id_3678,FL,F,Premium
id_7559,FL,F,Premium
id_8111,FL,F,Premium
id_8403,FL,F,Premium
id_9627,FL,F,Basic
id_1466,FL,M,Premium
id_7043,FL,F,Basic
id_9404,FL,F,Basic
id_9209,FL,F,Premium
id_4043,FL,F,Premium
id_6504,FL,F,Basic
id_4717,FL,F,Premium
id_7214,FL,F,Premium
id_9747,FL,M,Basic
id_8526,FL,M,Basic
id_5834,FL,M,Basic
id_1518,FL,F,Premium
id_5970,FL,M,Premium
id_6714,FL,F,Premium
id_6349,FL,F,Basic
id_4987,FL,M,Basic
id_638,FL,M,Premium
id_4968,FL,M,Premium
id_370,FL,M,Basic
id_5331,FL,M,Premium
id_452,FL,M,Premium
id_3489,FL,M,Premium
id_8468,FL,F,Basic
id_1847,FL,F,Premium
id_686,FL,M,Premium
id_6628,FL,M,Premium
id_5342,FL,M,Premium
id_9912,FL,F,Basic
id_6752,FL,M,Premium
id_6709,FL,F,Premium
id_8920,FL,F,Premium
id_7890,FL,F,Premium
id_6721,FL,M,Premium
id_7473,FL,M,Premium
id_553,FL,M,Premium
id_5666,FL,F,Basic
id_4148,FL,F,Basic
id_4521,FL,M,Basic
id_3134,FL,M,Basic
id_997,FL,F,Premium
id_4637,FL,M,Basic
id_7441,FL,M,Premium
id_5365,FL,M,Basic
id_614,FL,M,Premium
id_7190,FL,F,Premium
id_6797,FL,M,Basic
id_1956,FL,M,Premium
id_332,FL,M,Basic
id_9203,FL,M,Premium
id_3477,FL,F,Premium
id_6356,FL,F,Basic
id_799,FL,M,Premium
id_4959,FL,F,Premium
id_2902,FL,F,Premium
id_2765,FL,F,Basic
id_411,FL,M,Basic
id_5081,FL,F,Premium
id_8512,FL,F,Basic
id_9144,FL,M,Basic
id_4294,FL,M,Premium
id_8760,FL,F,Basic
